YearMonth,DISTNO,PrimaryType,CaseCount
2017-04,20,THEFT,92
2017-04,20,BATTERY,54
2017-04,20,CRIMINAL DAMAGE,36
2017-04,18,THEFT,471
2017-04,18,BATTERY,118
2017-04,18,CRIMINAL DAMAGE,66
2017-04,19,THEFT,183
2017-04,19,BATTERY,33
2017-04,19,CRIMINAL DAMAGE,39
2017-04,23,THEFT,162
2017-04,23,BATTERY,82
2017-04,23,CRIMINAL DAMAGE,38
2017-04,1,THEFT,524
2017-04,1,BATTERY,95
2017-04,1,CRIMINAL DAMAGE,41
2017-04,12,THEFT,184
2017-04,12,BATTERY,76
2017-04,12,CRIMINAL DAMAGE,65
2017-04,10,THEFT,119
2017-04,10,BATTERY,237
2017-04,10,CRIMINAL DAMAGE,122
2017-04,13,THEFT,169
2017-04,13,BATTERY,77
2017-04,13,CRIMINAL DAMAGE,61
2017-04,11,THEFT,168
2017-04,11,BATTERY,329
2017-04,11,CRIMINAL DAMAGE,133
2017-04,15,THEFT,93
2017-04,15,BATTERY,200
2017-04,15,CRIMINAL DAMAGE,122
2017-04,8,THEFT,219
2017-04,8,BATTERY,249
2017-04,8,CRIMINAL DAMAGE,190
2017-04,4,THEFT,180
2017-04,4,BATTERY,289
2017-04,4,CRIMINAL DAMAGE,149
2017-04,5,THEFT,154
2017-04,5,BATTERY,231
2017-04,5,CRIMINAL DAMAGE,135
2017-04,6,THEFT,256
2017-04,6,BATTERY,346
2017-04,6,CRIMINAL DAMAGE,182
2017-04,22,THEFT,119
2017-04,22,BATTERY,102
2017-04,22,CRIMINAL DAMAGE,89
2017-04,9,THEFT,165
2017-04,9,BATTERY,199
2017-04,9,CRIMINAL DAMAGE,113
2017-04,7,THEFT,116
2017-04,7,BATTERY,280
2017-04,7,CRIMINAL DAMAGE,145
2017-04,2,THEFT,111
2017-04,2,BATTERY,125
2017-04,2,CRIMINAL DAMAGE,73
2017-04,3,THEFT,148
2017-04,3,BATTERY,243
2017-04,3,CRIMINAL DAMAGE,111
2017-04,21,THEFT,171
2017-04,21,BATTERY,80
2017-04,21,CRIMINAL DAMAGE,56
2017-05,OH,THEFT,27
2017-05,OH,BATTERY,12
2017-05,OH,CRIMINAL DAMAGE,4
2017-05,16,THEFT,126
2017-05,16,BATTERY,138
2017-05,16,CRIMINAL DAMAGE,98
2017-05,17,THEFT,226
2017-05,17,BATTERY,95
2017-05,17,CRIMINAL DAMAGE,105
2017-05,25,THEFT,226
2017-05,25,BATTERY,232
2017-05,25,CRIMINAL DAMAGE,125
2017-05,14,THEFT,278
2017-05,14,BATTERY,116
2017-05,14,CRIMINAL DAMAGE,89
2017-05,24,THEFT,202
2017-05,24,BATTERY,109
2017-05,24,CRIMINAL DAMAGE,80
2017-05,20,THEFT,89
2017-05,20,BATTERY,63
2017-05,20,CRIMINAL DAMAGE,34
2017-05,18,THEFT,567
2017-05,18,BATTERY,139
2017-05,18,CRIMINAL DAMAGE,59
2017-05,19,THEFT,238
2017-05,19,BATTERY,56
2017-05,19,CRIMINAL DAMAGE,35
2017-05,23,THEFT,188
2017-05,23,BATTERY,85
2017-05,23,CRIMINAL DAMAGE,29
2017-05,1,THEFT,592
2017-05,1,BATTERY,103
2017-05,1,CRIMINAL DAMAGE,41
2017-05,12,THEFT,173
2017-05,12,BATTERY,95
2017-05,12,CRIMINAL DAMAGE,56
2017-05,10,THEFT,165
2017-05,10,BATTERY,264
2017-05,10,CRIMINAL DAMAGE,123
2017-05,13,THEFT,141
2017-05,13,BATTERY,75
2017-05,13,CRIMINAL DAMAGE,77
2017-05,11,THEFT,176
2017-05,11,BATTERY,359
2017-05,11,CRIMINAL DAMAGE,151
2017-05,15,THEFT,103
2017-05,15,BATTERY,219
2017-05,15,CRIMINAL DAMAGE,102
2017-05,8,THEFT,210
2017-05,8,BATTERY,280
2017-05,8,CRIMINAL DAMAGE,206
2017-05,4,THEFT,200
2017-05,4,BATTERY,313
2017-05,4,CRIMINAL DAMAGE,160
2017-05,5,THEFT,130
2017-05,5,BATTERY,259
2017-05,5,CRIMINAL DAMAGE,134
2017-05,6,THEFT,280
2017-05,6,BATTERY,327
2017-05,6,CRIMINAL DAMAGE,164
2017-05,22,THEFT,165
2017-05,22,BATTERY,142
2017-05,22,CRIMINAL DAMAGE,77
2017-05,9,THEFT,160
2017-05,9,BATTERY,214
2017-05,9,CRIMINAL DAMAGE,116
2017-05,7,THEFT,148
2017-05,7,BATTERY,316
2017-05,7,CRIMINAL DAMAGE,171
2017-05,2,THEFT,124
2017-05,2,BATTERY,133
2017-05,2,CRIMINAL DAMAGE,64
2017-05,3,THEFT,157
2017-05,3,BATTERY,308
2017-05,3,CRIMINAL DAMAGE,142
2017-05,21,THEFT,163
2017-05,21,BATTERY,91
2017-05,21,CRIMINAL DAMAGE,59
2017-06,OH,THEFT,35
2017-06,OH,BATTERY,10
2017-06,OH,CRIMINAL DAMAGE,3
2017-06,16,THEFT,168
2017-06,16,BATTERY,120
2017-06,16,CRIMINAL DAMAGE,89
2017-06,17,THEFT,194
2017-06,17,BATTERY,112
2017-06,17,CRIMINAL DAMAGE,77
2017-06,25,THEFT,222
2017-06,25,BATTERY,238
2017-06,25,CRIMINAL DAMAGE,145
2017-06,14,THEFT,349
2017-06,14,BATTERY,136
2017-06,14,CRIMINAL DAMAGE,81
2017-06,24,THEFT,202
2017-06,24,BATTERY,111
2017-06,24,CRIMINAL DAMAGE,105
2017-06,20,THEFT,99
2017-06,20,BATTERY,56
2017-06,20,CRIMINAL DAMAGE,44
2017-06,18,THEFT,660
2017-06,18,BATTERY,146
2017-06,18,CRIMINAL DAMAGE,73
2017-06,19,THEFT,228
2017-06,19,BATTERY,49
2017-06,19,CRIMINAL DAMAGE,44
2017-06,23,THEFT,206
2017-06,23,BATTERY,113
2017-06,23,CRIMINAL DAMAGE,44
2017-06,1,THEFT,625
2017-06,1,BATTERY,114
2017-06,1,CRIMINAL DAMAGE,44
2017-06,12,THEFT,204
2017-06,12,BATTERY,84
2017-06,12,CRIMINAL DAMAGE,60
2017-06,10,THEFT,149
2017-06,10,BATTERY,245
2017-06,10,CRIMINAL DAMAGE,98
2017-06,13,THEFT,185
2017-06,13,BATTERY,77
2017-06,13,CRIMINAL DAMAGE,61
2017-06,11,THEFT,188
2017-06,11,BATTERY,421
2017-06,11,CRIMINAL DAMAGE,141
2017-06,15,THEFT,104
2017-06,15,BATTERY,253
2017-06,15,CRIMINAL DAMAGE,109
2017-06,8,THEFT,218
2017-06,8,BATTERY,266
2017-06,8,CRIMINAL DAMAGE,196
2017-06,4,THEFT,195
2017-06,4,BATTERY,298
2017-06,4,CRIMINAL DAMAGE,158
2017-06,5,THEFT,142
2017-06,5,BATTERY,254
2017-06,5,CRIMINAL DAMAGE,160
2017-06,6,THEFT,299
2017-06,6,BATTERY,317
2017-06,6,CRIMINAL DAMAGE,157
2017-06,22,THEFT,153
2017-06,22,BATTERY,136
2017-06,22,CRIMINAL DAMAGE,134
2017-06,9,THEFT,212
2017-06,9,BATTERY,206
2017-06,9,CRIMINAL DAMAGE,113
2017-06,7,THEFT,167
2017-06,7,BATTERY,318
2017-06,7,CRIMINAL DAMAGE,165
2017-06,2,THEFT,99
2017-06,2,BATTERY,154
2017-06,2,CRIMINAL DAMAGE,72
2017-06,3,THEFT,186
2017-06,3,BATTERY,275
2017-06,3,CRIMINAL DAMAGE,126
2017-06,21,THEFT,197
2017-06,21,BATTERY,120
2017-06,21,CRIMINAL DAMAGE,65
2017-07,OH,THEFT,32
2017-07,OH,BATTERY,11
2017-07,OH,CRIMINAL DAMAGE,5
2017-07,16,THEFT,142
2017-07,16,BATTERY,119
2017-07,16,CRIMINAL DAMAGE,96
2017-07,17,THEFT,213
2017-07,17,BATTERY,93
2017-07,17,CRIMINAL DAMAGE,89
2017-07,25,THEFT,251
2017-07,25,BATTERY,251
2017-07,25,CRIMINAL DAMAGE,141
2017-07,14,THEFT,377
2017-07,14,BATTERY,109
2017-07,14,CRIMINAL DAMAGE,90
2017-07,24,THEFT,208
2017-07,24,BATTERY,139
2017-07,24,CRIMINAL DAMAGE,122
2017-07,20,THEFT,135
2017-07,20,BATTERY,69
2017-07,20,CRIMINAL DAMAGE,35
2017-07,18,THEFT,682
2017-07,18,BATTERY,167
2017-07,18,CRIMINAL DAMAGE,82
2017-07,19,THEFT,237
2017-07,19,BATTERY,56
2017-07,19,CRIMINAL DAMAGE,48
2017-07,23,THEFT,208
2017-07,23,BATTERY,103
2017-07,23,CRIMINAL DAMAGE,46
2017-07,1,THEFT,609
2017-07,1,BATTERY,122
2017-07,1,CRIMINAL DAMAGE,53
2017-07,12,THEFT,196
2017-07,12,BATTERY,96
2017-07,12,CRIMINAL DAMAGE,83
2017-07,10,THEFT,141
2017-07,10,BATTERY,246
2017-07,10,CRIMINAL DAMAGE,117
2017-07,13,THEFT,191
2017-07,13,BATTERY,76
2017-07,13,CRIMINAL DAMAGE,70
2017-07,11,THEFT,184
2017-07,11,BATTERY,373
2017-07,11,CRIMINAL DAMAGE,153
2017-07,15,THEFT,118
2017-07,15,BATTERY,258
2017-07,15,CRIMINAL DAMAGE,102
2017-07,8,THEFT,246
2017-07,8,BATTERY,268
2017-07,8,CRIMINAL DAMAGE,207
2017-07,4,THEFT,270
2017-07,4,BATTERY,294
2017-07,4,CRIMINAL DAMAGE,168
2017-07,5,THEFT,158
2017-07,5,BATTERY,231
2017-07,5,CRIMINAL DAMAGE,150
2017-07,6,THEFT,292
2017-07,6,BATTERY,316
2017-07,6,CRIMINAL DAMAGE,174
2017-07,22,THEFT,154
2017-07,22,BATTERY,150
2017-07,22,CRIMINAL DAMAGE,94
2017-07,9,THEFT,213
2017-07,9,BATTERY,231
2017-07,9,CRIMINAL DAMAGE,134
2017-07,7,THEFT,201
2017-07,7,BATTERY,346
2017-07,7,CRIMINAL DAMAGE,149
2017-07,2,THEFT,105
2017-07,2,BATTERY,148
2017-07,2,CRIMINAL DAMAGE,85
2017-07,3,THEFT,192
2017-07,3,BATTERY,294
2017-07,3,CRIMINAL DAMAGE,169
2017-07,21,THEFT,238
2017-07,21,BATTERY,112
2017-07,21,CRIMINAL DAMAGE,64
2017-08,OH,THEFT,42
2017-08,OH,BATTERY,7
2017-08,OH,CRIMINAL DAMAGE,2
2017-08,16,THEFT,166
2017-08,16,BATTERY,110
2017-08,16,CRIMINAL DAMAGE,77
2017-08,17,THEFT,217
2017-08,17,BATTERY,100
2017-08,17,CRIMINAL DAMAGE,73
2017-08,25,THEFT,273
2017-08,25,BATTERY,237
2017-08,25,CRIMINAL DAMAGE,129
2017-08,14,THEFT,331
2017-08,14,BATTERY,123
2017-08,14,CRIMINAL DAMAGE,77
2017-08,24,THEFT,211
2017-08,24,BATTERY,113
2017-08,24,CRIMINAL DAMAGE,112
2017-08,20,THEFT,129
2017-08,20,BATTERY,58
2017-08,20,CRIMINAL DAMAGE,52
2017-08,18,THEFT,735
2017-08,18,BATTERY,142
2017-08,18,CRIMINAL DAMAGE,80
2017-08,19,THEFT,252
2017-08,19,BATTERY,46
2017-08,19,CRIMINAL DAMAGE,46
2017-08,23,THEFT,226
2017-08,23,BATTERY,97
2017-08,23,CRIMINAL DAMAGE,56
2017-08,1,THEFT,910
2017-08,1,BATTERY,135
2017-08,1,CRIMINAL DAMAGE,54
2017-08,12,THEFT,181
2017-08,12,BATTERY,104
2017-08,12,CRIMINAL DAMAGE,81
2017-08,10,THEFT,163
2017-08,10,BATTERY,262
2017-08,10,CRIMINAL DAMAGE,128
2017-08,13,THEFT,181
2017-08,13,BATTERY,79
2017-08,13,CRIMINAL DAMAGE,57
2017-08,11,THEFT,197
2017-08,11,BATTERY,336
2017-08,11,CRIMINAL DAMAGE,156
2017-08,15,THEFT,132
2017-08,15,BATTERY,225
2017-08,15,CRIMINAL DAMAGE,93
2017-08,8,THEFT,279
2017-08,8,BATTERY,236
2017-08,8,CRIMINAL DAMAGE,206
2017-08,4,THEFT,249
2017-08,4,BATTERY,299
2017-08,4,CRIMINAL DAMAGE,164
2017-08,5,THEFT,151
2017-08,5,BATTERY,233
2017-08,5,CRIMINAL DAMAGE,146
2017-08,6,THEFT,292
2017-08,6,BATTERY,289
2017-08,6,CRIMINAL DAMAGE,181
2017-08,22,THEFT,175
2017-08,22,BATTERY,127
2017-08,22,CRIMINAL DAMAGE,101
2017-08,9,THEFT,190
2017-08,9,BATTERY,194
2017-08,9,CRIMINAL DAMAGE,126
2017-08,7,THEFT,201
2017-08,7,BATTERY,312
2017-08,7,CRIMINAL DAMAGE,182
2017-08,2,THEFT,112
2017-08,2,BATTERY,148
2017-08,2,CRIMINAL DAMAGE,67
2017-08,3,THEFT,171
2017-08,3,BATTERY,279
2017-08,3,CRIMINAL DAMAGE,146
2017-08,21,THEFT,184
2017-08,21,BATTERY,108
2017-08,21,CRIMINAL DAMAGE,76
2017-09,OH,THEFT,25
2017-09,OH,BATTERY,11
2017-09,OH,CRIMINAL DAMAGE,4
2017-09,16,THEFT,170
2017-09,16,BATTERY,106
2017-09,16,CRIMINAL DAMAGE,85
2017-09,17,THEFT,191
2017-09,17,BATTERY,109
2017-09,17,CRIMINAL DAMAGE,78
2017-09,25,THEFT,215
2017-09,25,BATTERY,196
2017-09,25,CRIMINAL DAMAGE,122
2017-09,14,THEFT,286
2017-09,14,BATTERY,109
2017-09,14,CRIMINAL DAMAGE,90
2017-09,24,THEFT,208
2017-09,24,BATTERY,139
2017-09,24,CRIMINAL DAMAGE,72
2017-09,20,THEFT,104
2017-09,20,BATTERY,84
2017-09,20,CRIMINAL DAMAGE,29
2017-09,18,THEFT,656
2017-09,18,BATTERY,154
2017-09,18,CRIMINAL DAMAGE,78
2017-09,19,THEFT,208
2017-09,19,BATTERY,62
2017-09,19,CRIMINAL DAMAGE,47
2017-09,23,THEFT,191
2017-09,23,BATTERY,89
2017-09,23,CRIMINAL DAMAGE,34
2017-09,1,THEFT,578
2017-09,1,BATTERY,106
2017-09,1,CRIMINAL DAMAGE,47
2017-09,12,THEFT,183
2017-09,12,BATTERY,87
2017-09,12,CRIMINAL DAMAGE,77
2017-09,10,THEFT,146
2017-09,10,BATTERY,256
2017-09,10,CRIMINAL DAMAGE,121
2017-09,13,THEFT,165
2017-09,13,BATTERY,90
2017-09,13,CRIMINAL DAMAGE,40
2017-09,11,THEFT,166
2017-09,11,BATTERY,349
2017-09,11,CRIMINAL DAMAGE,150
2017-09,15,THEFT,109
2017-09,15,BATTERY,221
2017-09,15,CRIMINAL DAMAGE,83
2017-09,8,THEFT,246
2017-09,8,BATTERY,227
2017-09,8,CRIMINAL DAMAGE,202
2017-09,4,THEFT,255
2017-09,4,BATTERY,327
2017-09,4,CRIMINAL DAMAGE,179
2017-09,5,THEFT,127
2017-09,5,BATTERY,209
2017-09,5,CRIMINAL DAMAGE,142
2017-09,6,THEFT,277
2017-09,6,BATTERY,326
2017-09,6,CRIMINAL DAMAGE,168
2017-09,22,THEFT,143
2017-09,22,BATTERY,114
2017-09,22,CRIMINAL DAMAGE,86
2017-09,9,THEFT,179
2017-09,9,BATTERY,213
2017-09,9,CRIMINAL DAMAGE,105
2017-09,7,THEFT,171
2017-09,7,BATTERY,308
2017-09,7,CRIMINAL DAMAGE,114
2017-09,2,THEFT,99
2017-09,2,BATTERY,107
2017-09,2,CRIMINAL DAMAGE,54
2017-09,3,THEFT,142
2017-09,3,BATTERY,273
2017-09,3,CRIMINAL DAMAGE,145
2017-09,21,THEFT,177
2017-09,21,BATTERY,106
2017-09,21,CRIMINAL DAMAGE,45
2017-10,OH,THEFT,28
2017-10,OH,BATTERY,13
2017-10,OH,CRIMINAL DAMAGE,2
2017-10,16,THEFT,135
2017-10,16,BATTERY,124
2017-10,16,CRIMINAL DAMAGE,75
2017-10,17,THEFT,236
2017-10,17,BATTERY,110
2017-10,17,CRIMINAL DAMAGE,91
2017-10,25,THEFT,221
2017-10,25,BATTERY,223
2017-10,25,CRIMINAL DAMAGE,112
2017-10,14,THEFT,338
2017-10,14,BATTERY,118
2017-10,14,CRIMINAL DAMAGE,93
2017-10,24,THEFT,207
2017-10,24,BATTERY,121
2017-10,24,CRIMINAL DAMAGE,77
2017-10,20,THEFT,127
2017-10,20,BATTERY,81
2017-10,20,CRIMINAL DAMAGE,46
2017-10,18,THEFT,681
2017-10,18,BATTERY,145
2017-10,18,CRIMINAL DAMAGE,63
2017-10,19,THEFT,210
2017-10,19,BATTERY,52
2017-10,19,CRIMINAL DAMAGE,47
2017-10,23,THEFT,203
2017-10,23,BATTERY,95
2017-10,23,CRIMINAL DAMAGE,39
2017-10,1,THEFT,632
2017-10,1,BATTERY,96
2017-10,1,CRIMINAL DAMAGE,43
2017-10,12,THEFT,188
2017-10,12,BATTERY,95
2017-10,12,CRIMINAL DAMAGE,88
2017-10,10,THEFT,152
2017-10,10,BATTERY,205
2017-10,10,CRIMINAL DAMAGE,107
2017-10,13,THEFT,174
2017-10,13,BATTERY,70
2017-10,13,CRIMINAL DAMAGE,71
2017-10,11,THEFT,157
2017-10,11,BATTERY,312
2017-10,11,CRIMINAL DAMAGE,141
2017-10,15,THEFT,118
2017-10,15,BATTERY,195
2017-10,15,CRIMINAL DAMAGE,72
2017-10,8,THEFT,272
2017-10,8,BATTERY,257
2017-10,8,CRIMINAL DAMAGE,174
2017-10,4,THEFT,204
2017-10,4,BATTERY,276
2017-10,4,CRIMINAL DAMAGE,176
2017-10,5,THEFT,144
2017-10,5,BATTERY,206
2017-10,5,CRIMINAL DAMAGE,133
2017-10,6,THEFT,236
2017-10,6,BATTERY,276
2017-10,6,CRIMINAL DAMAGE,163
2017-10,22,THEFT,144
2017-10,22,BATTERY,130
2017-10,22,CRIMINAL DAMAGE,81
2017-10,9,THEFT,178
2017-10,9,BATTERY,214
2017-10,9,CRIMINAL DAMAGE,119
2017-10,7,THEFT,171
2017-10,7,BATTERY,257
2017-10,7,CRIMINAL DAMAGE,147
2017-10,2,THEFT,109
2017-10,2,BATTERY,140
2017-10,2,CRIMINAL DAMAGE,86
2017-10,3,THEFT,160
2017-10,3,BATTERY,232
2017-10,3,CRIMINAL DAMAGE,119
2017-10,21,THEFT,178
2017-10,21,BATTERY,91
2017-10,21,CRIMINAL DAMAGE,57
2017-11,OH,THEFT,39
2017-11,OH,BATTERY,12
2017-11,OH,CRIMINAL DAMAGE,5
2017-11,16,THEFT,141
2017-11,16,BATTERY,113
2017-11,16,CRIMINAL DAMAGE,96
2017-11,17,THEFT,221
2017-11,17,BATTERY,78
2017-11,17,CRIMINAL DAMAGE,70
2017-11,25,THEFT,193
2017-11,25,BATTERY,183
2017-11,25,CRIMINAL DAMAGE,125
2017-11,14,THEFT,261
2017-11,14,BATTERY,100
2017-11,14,CRIMINAL DAMAGE,83
2017-11,24,THEFT,199
2017-11,24,BATTERY,115
2017-11,24,CRIMINAL DAMAGE,89
2017-11,20,THEFT,129
2017-11,20,BATTERY,57
2017-11,20,CRIMINAL DAMAGE,41
2017-11,18,THEFT,675
2017-11,18,BATTERY,118
2017-11,18,CRIMINAL DAMAGE,87
2017-11,19,THEFT,194
2017-11,19,BATTERY,30
2017-11,19,CRIMINAL DAMAGE,41
2017-11,23,THEFT,130
2017-11,23,BATTERY,62
2017-11,23,CRIMINAL DAMAGE,23
2017-11,1,THEFT,635
2017-11,1,BATTERY,87
2017-11,1,CRIMINAL DAMAGE,50
2017-11,12,THEFT,164
2017-11,12,BATTERY,86
2017-11,12,CRIMINAL DAMAGE,69
2017-11,10,THEFT,156
2017-11,10,BATTERY,205
2017-11,10,CRIMINAL DAMAGE,106
2017-11,13,THEFT,197
2017-11,13,BATTERY,74
2017-11,13,CRIMINAL DAMAGE,56
2017-11,11,THEFT,162
2017-11,11,BATTERY,256
2017-11,11,CRIMINAL DAMAGE,129
2017-11,15,THEFT,114
2017-11,15,BATTERY,154
2017-11,15,CRIMINAL DAMAGE,76
2017-11,8,THEFT,221
2017-11,8,BATTERY,227
2017-11,8,CRIMINAL DAMAGE,157
2017-11,4,THEFT,175
2017-11,4,BATTERY,247
2017-11,4,CRIMINAL DAMAGE,149
2017-11,5,THEFT,126
2017-11,5,BATTERY,194
2017-11,5,CRIMINAL DAMAGE,126
2017-11,6,THEFT,242
2017-11,6,BATTERY,244
2017-11,6,CRIMINAL DAMAGE,145
2017-11,22,THEFT,140
2017-11,22,BATTERY,121
2017-11,22,CRIMINAL DAMAGE,86
2017-11,9,THEFT,171
2017-11,9,BATTERY,165
2017-11,9,CRIMINAL DAMAGE,107
2017-11,7,THEFT,127
2017-11,7,BATTERY,248
2017-11,7,CRIMINAL DAMAGE,132
2017-11,2,THEFT,94
2017-11,2,BATTERY,152
2017-11,2,CRIMINAL DAMAGE,63
2017-11,3,THEFT,159
2017-11,3,BATTERY,251
2017-11,3,CRIMINAL DAMAGE,139
2017-11,21,THEFT,184
2017-11,21,BATTERY,108
2017-11,21,CRIMINAL DAMAGE,61
2017-12,OH,THEFT,34
2017-12,OH,BATTERY,8
2017-12,OH,CRIMINAL DAMAGE,2
2017-12,16,THEFT,139
2017-12,16,BATTERY,100
2017-12,16,CRIMINAL DAMAGE,79
2017-12,17,THEFT,181
2017-12,17,BATTERY,86
2017-12,17,CRIMINAL DAMAGE,72
2017-12,25,THEFT,221
2017-12,25,BATTERY,203
2017-12,25,CRIMINAL DAMAGE,135
2017-12,14,THEFT,250
2017-12,14,BATTERY,101
2017-12,14,CRIMINAL DAMAGE,76
2017-12,24,THEFT,160
2017-12,24,BATTERY,108
2017-12,24,CRIMINAL DAMAGE,92
2017-12,20,THEFT,112
2017-12,20,BATTERY,70
2017-12,20,CRIMINAL DAMAGE,26
2017-12,18,THEFT,687
2017-12,18,BATTERY,117
2017-12,18,CRIMINAL DAMAGE,87
2017-12,19,THEFT,215
2017-12,19,BATTERY,36
2017-12,19,CRIMINAL DAMAGE,45
2017-12,23,THEFT,148
2017-12,23,BATTERY,70
2017-12,23,CRIMINAL DAMAGE,30
2017-12,1,THEFT,598
2017-12,1,BATTERY,76
2017-12,1,CRIMINAL DAMAGE,51
2017-12,12,THEFT,176
2017-12,12,BATTERY,103
2017-12,12,CRIMINAL DAMAGE,61
2017-12,10,THEFT,129
2017-12,10,BATTERY,190
2017-12,10,CRIMINAL DAMAGE,105
2017-12,13,THEFT,159
2017-12,13,BATTERY,81
2017-12,13,CRIMINAL DAMAGE,42
2017-12,11,THEFT,147
2017-12,11,BATTERY,237
2017-12,11,CRIMINAL DAMAGE,129
2017-12,15,THEFT,99
2017-12,15,BATTERY,170
2017-12,15,CRIMINAL DAMAGE,99
2017-12,8,THEFT,220
2017-12,8,BATTERY,211
2017-12,8,CRIMINAL DAMAGE,153
2017-12,4,THEFT,202
2017-12,4,BATTERY,257
2017-12,4,CRIMINAL DAMAGE,130
2017-12,5,THEFT,140
2017-12,5,BATTERY,197
2017-12,5,CRIMINAL DAMAGE,96
2017-12,6,THEFT,271
2017-12,6,BATTERY,286
2017-12,6,CRIMINAL DAMAGE,137
2017-12,22,THEFT,127
2017-12,22,BATTERY,119
2017-12,22,CRIMINAL DAMAGE,69
2017-12,9,THEFT,205
2017-12,9,BATTERY,159
2017-12,9,CRIMINAL DAMAGE,92
2017-12,7,THEFT,161
2017-12,7,BATTERY,208
2017-12,7,CRIMINAL DAMAGE,110
2017-12,2,THEFT,101
2017-12,2,BATTERY,116
2017-12,2,CRIMINAL DAMAGE,59
2017-12,3,THEFT,154
2017-12,3,BATTERY,232
2017-12,3,CRIMINAL DAMAGE,114
2017-12,21,THEFT,148
2017-12,21,BATTERY,89
2017-12,21,CRIMINAL DAMAGE,57
2018-01,OH,THEFT,47
2018-01,OH,BATTERY,6
2018-01,OH,CRIMINAL DAMAGE,5
2018-01,16,THEFT,156
2018-01,16,BATTERY,86
2018-01,16,CRIMINAL DAMAGE,72
2018-01,17,THEFT,159
2018-01,17,BATTERY,108
2018-01,17,CRIMINAL DAMAGE,84
2018-01,25,THEFT,236
2018-01,25,BATTERY,203
2018-01,25,CRIMINAL DAMAGE,102
2018-01,14,THEFT,222
2018-01,14,BATTERY,70
2018-01,14,CRIMINAL DAMAGE,70
2018-01,24,THEFT,136
2018-01,24,BATTERY,86
2018-01,24,CRIMINAL DAMAGE,56
2018-01,20,THEFT,76
2018-01,20,BATTERY,90
2018-01,20,CRIMINAL DAMAGE,33
2018-01,18,THEFT,607
2018-01,18,BATTERY,136
2018-01,18,CRIMINAL DAMAGE,73
2018-01,19,THEFT,177
2018-01,19,BATTERY,38
2018-01,19,CRIMINAL DAMAGE,30
2018-01,23,THEFT,143
2018-01,23,BATTERY,80
2018-01,23,CRIMINAL DAMAGE,35
2018-01,1,THEFT,576
2018-01,1,BATTERY,97
2018-01,1,CRIMINAL DAMAGE,34
2018-01,12,THEFT,145
2018-01,12,BATTERY,63
2018-01,12,CRIMINAL DAMAGE,54
2018-01,10,THEFT,113
2018-01,10,BATTERY,183
2018-01,10,CRIMINAL DAMAGE,83
2018-01,13,THEFT,126
2018-01,13,BATTERY,64
2018-01,13,CRIMINAL DAMAGE,38
2018-01,11,THEFT,145
2018-01,11,BATTERY,275
2018-01,11,CRIMINAL DAMAGE,122
2018-01,15,THEFT,81
2018-01,15,BATTERY,138
2018-01,15,CRIMINAL DAMAGE,79
2018-01,8,THEFT,241
2018-01,8,BATTERY,214
2018-01,8,CRIMINAL DAMAGE,141
2018-01,4,THEFT,169
2018-01,4,BATTERY,235
2018-01,4,CRIMINAL DAMAGE,110
2018-01,5,THEFT,114
2018-01,5,BATTERY,179
2018-01,5,CRIMINAL DAMAGE,86
2018-01,6,THEFT,253
2018-01,6,BATTERY,262
2018-01,6,CRIMINAL DAMAGE,115
2018-01,22,THEFT,133
2018-01,22,BATTERY,116
2018-01,22,CRIMINAL DAMAGE,79
2018-01,9,THEFT,147
2018-01,9,BATTERY,149
2018-01,9,CRIMINAL DAMAGE,98
2018-01,7,THEFT,142
2018-01,7,BATTERY,237
2018-01,7,CRIMINAL DAMAGE,102
2018-01,2,THEFT,76
2018-01,2,BATTERY,119
2018-01,2,CRIMINAL DAMAGE,56
2018-01,3,THEFT,168
2018-01,3,BATTERY,238
2018-01,3,CRIMINAL DAMAGE,98
2018-01,21,THEFT,172
2018-01,21,BATTERY,91
2018-01,21,CRIMINAL DAMAGE,63
2018-02,OH,THEFT,33
2018-02,OH,BATTERY,11
2018-02,OH,CRIMINAL DAMAGE,4
2018-02,16,THEFT,98
2018-02,16,BATTERY,84
2018-02,16,CRIMINAL DAMAGE,71
2018-02,17,THEFT,146
2018-02,17,BATTERY,100
2018-02,17,CRIMINAL DAMAGE,38
2018-02,25,THEFT,171
2018-02,25,BATTERY,170
2018-02,25,CRIMINAL DAMAGE,89
2018-02,14,THEFT,189
2018-02,14,BATTERY,83
2018-02,14,CRIMINAL DAMAGE,61
2018-02,24,THEFT,109
2018-02,24,BATTERY,112
2018-02,24,CRIMINAL DAMAGE,69
2018-02,20,THEFT,77
2018-02,20,BATTERY,56
2018-02,20,CRIMINAL DAMAGE,37
2018-02,18,THEFT,433
2018-02,18,BATTERY,112
2018-02,18,CRIMINAL DAMAGE,54
2018-02,19,THEFT,153
2018-02,19,BATTERY,33
2018-02,19,CRIMINAL DAMAGE,31
2018-02,23,THEFT,125
2018-02,23,BATTERY,70
2018-02,23,CRIMINAL DAMAGE,17
2018-02,1,THEFT,453
2018-02,1,BATTERY,87
2018-02,1,CRIMINAL DAMAGE,46
2018-02,12,THEFT,123
2018-02,12,BATTERY,60
2018-02,12,CRIMINAL DAMAGE,40
2018-02,10,THEFT,89
2018-02,10,BATTERY,164
2018-02,10,CRIMINAL DAMAGE,86
2018-02,13,THEFT,103
2018-02,13,BATTERY,54
2018-02,13,CRIMINAL DAMAGE,29
